name,brand,price,processor,Ram,Ram_type,ROM,ROM_type,GPU,OS,display_size,resolution_width,resolution_height,warranty,image_url,buy_url,source
"HP 255 Notebook, AMD Athlon Silver 7120U,8GB DDR4, 256GB SSD, 15.6-inch(39.6cm), Anti-Glare, HD Laptop, Radeon Graphics, (Win 11, Silver,1.52kg) G10",HP,37200.0,Amd Athlon Silver,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/71rw7cd14mL._SL500_.jpg,,amazon
"ULTIMUS Pro Intel Celeron Dual Core Laptop 4GB RAM, 128GB M.2 Emmc Expandable~512GB Intel HD Graphics 2.0x1 3.0x1 USB HDMI Sd Card Slot ‎LPDDR4 Dual Speaker Dual Microphone Win 11 Home Gray, 1.2 kg",Mi,13189.0,Intel Celeron Dual,4.0,LPDDR4,128.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61ZYf3SK4NL._SL500_.jpg,,amazon
"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop",HP,48400.0,Intel Core I3-1215U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71+gQ9gOTuL._SL500_.jpg,,amazon
AXL Laptop (Vayu Book) Newly Launched Thin & Light | 15.6 Inch HD Display (4GB/256GB SSD),Axl,14990.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/51IQKUhwNeL._SL500_.jpg,,amazon
"acer Aspire 3, Intel Core Celeron N4500, 12GB LPDDR4X RAM, 256GB SSD, HD, 15.6""/39.62cm, Windows 11 Home, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop",Acer,39800.0,Intel Core i5,12.0,LPDDR4X,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61Y8j1QN5YL._SL500_.jpg,,amazon
"acer Aspire 3, 13th Gen, Intel Core i3-1305U, 8GB RAM, 512GB SSD, Full HD 14""/35.56cm, Windows 11 Home, Steel Gray, 1.45KG, A324-53, Thin and Light Laptop",Acer,43500.0,Intel Core I3-1305U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71gQ2KgPEcL._SL500_.jpg,,amazon
"OnePlus Pad Go 2, 30.73 cm (12.1 inch) 2.8K Display, Dolby Vision™, 120Hz Refresh Rate, Quad Speakers, AI, 10050 mAh Battery, Wi-Fi Tablet, 8GB RAM 128 GB Storage, Shadow Black",Oneplus,26999.0,Intel Core i5,8.0,DDR4,128.0,SSD,Intel Iris Xe,Windows 11,12.1,2880,1800,1,https://m.media-amazon.com/images/I/61HTBi5HNQL._SL500_.jpg,,amazon
"HP 15, AMD Ryzen 5 7520U,(16GB LPDDR5, 512GB SSD), Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win 11, Office 24,M365 Basic(1yr)*,Silver, 1.59kg, fc0690au, FHD Camera, Backlit KB Laptop",HP,52990.0,Amd Ryzen 5 7520U,16.0,LPDDR5,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71qeL9SvpeL._SL500_.jpg,,amazon
"ASUS Chromebook CM14, Octa-Core MediaTek Kompanio 520, 14"" (32.46 Cms) FHD, Thin and Light Chromebook (8GB RAM/128GB eMMC Storage/Chrome OS/Gray/1.45 Kg), CM1402CM2A-NK0129",ASUS,26990.0,Intel Core i5,8.0,DDR4,128.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/610KG8NaMOL._SL500_.jpg,,amazon
"HP OmniBook 3 AMD Ryzen AI 5 340 Next Gen AI Laptop, (16GB DDR5, 512GB SSD), Anti-Glare,15.6''/39.6cm FHD, Win11,Office24, Silver,1.7kg, FHD Camera w/Privacy Shutter, fn0007AU",HP,61990.0,Intel Core i5,16.0,DDR5,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71A3Elyz2XL._SL500_.jpg,,amazon
Liquidation Deal Celsius H770 Workstation (No Battery) |Core i7 7th Gen Quad Core Xeon E3-1505M v6 @ | 8GB RAM | 256GB NVME SSD | 4GB Quadro M2200 Graphic | 15.6” FHD | BT | Win 10 | Numeric Keypad,Liquidation,14990.0,Intel Core i5,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51MaNzZ2lSL._SL500_.jpg,,amazon
Certified | T430 Business Laptop | Core i5-3320m | 8GB RAM | 128GB SSD | 14” HD Display | WiFi | Webcam | Win 10 Pro,Certified,12990.0,Intel Core i5,8.0,DDR4,128.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61rLg7iMuXL._SL500_.jpg,,amazon
Liquidation Deal Celsius H770 Workstation (No Battery) |Core i7 7th Gen Quad Core Xeon E3-1505M v6 @ | 4GB RAM | 128GB NVME SSD | 4GB Quadro M2200 Graphic | 15.6” FHD | BT | Win 10 | Numeric Keypad,Liquidation,11990.0,Intel Core i5,4.0,DDR4,128.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51MaNzZ2lSL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 13th Gen Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Top Metal Cover/Backlit Keyboard/1Yr ADP/Grey/1.6Kg), 83K100S3IN",Lenovo,64990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.3,1920,1080,1,https://m.media-amazon.com/images/I/71D9HSayVSL._SL500_.jpg,,amazon
"acer TravelLite Thin Laptop AMD Ryzen 5 7430U (6-Core) |16GB RAM, 512GB SSD | 14"" Full HD Anti-Glare Display |Privacy Shutter| Windows 11 | MS Office | Metal Body | 1.34Kg | Black | 1 Year Warranty",Acer,47450.0,Amd Ryzen 5 7430U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/51xuTIRBMCL._SL500_.jpg,,amazon
"HP 15, AMD Ryzen 7 7730U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, FC0761AU, FHD Camera w/privacy shutter, Backlit Laptop",HP,61990.0,Amd Ryzen 7 7730U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71tOA+fvkDL._SL500_.jpg,,amazon
"acer Aspire 3 Intel Pentium N100 Processor Laptop with 35.56 cm (14"") Full HD IPS Display (16 GB RAM/512 GB SSD/Intel Graphics/Win11 Home/WiFi 6/38Wh) A324-31, Steel Gray, 1.45KG",Acer,39990.0,Intel Pentium N100,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71D5f6HJk2L._SL500_.jpg,,amazon
"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN",Lenovo,56890.0,Intel Celeron N4500,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/516btukUorL._SL500_.jpg,,amazon
"ASUS Vivobook 16, Intel Core i5-12500H, 16GB RAM, 512GB SSD, FHD+ 60Hz 300Nits, 16"", Windows 11, MS Office Home, Transparent Silver, 1.88KG, X1605ZAC-MB541WS, Fingerprint, 42Whr Battery Laptop",ASUS,59590.0,Intel Core I5-12500H,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61fsBFww9DL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 82R4011MIN",Lenovo,45600.0,Amd Ryzen 5 5500U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/71xHNSCyRsL._SL500_.jpg,,amazon
"acer Aspire 3 Laptop (Made in India) (Intel Celeron Dual-Core Processor N4500 | Windows 11 Home | 4 GB | 256GB SSD | Weight : 1.45 Kg| Silver) A314-35, 35.56 Cm (14-Inch) HD Display",Acer,37999.0,Intel Celeron Dual,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61QBOVclb4L._SL500_.jpg,,amazon
"HP 15 Laptop, AMD Ryzen 7 7730U (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24,Silver,1.59kg,FHD Camera w/Privacy Shutter, Backlit KB, fc0390AU",HP,59490.0,Amd Ryzen 7 7730U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/717beEiCf6L._SL500_.jpg,,amazon
"HP OmniBook 7 OLED (Previously Pavilion Plus) Intel Core Ultra 5 255H (16GB LPDDR5,1TB SSD) 3K, 0.2 ms, 14''/35.6cm, Win11, M365, Office24, Meteor Silver,1.5kg, fr0789TU, 5MP Camera, Backlit AI Laptop",HP,97990.0,Intel Core Ultra 5,16.0,LPDDR5,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71mS3HuUn1L._SL500_.jpg,,amazon
"HP OmniBook 5 Flip (Previously Pavilion), Intel Core 7 150U (16GB LPDDR5,1TB SSD) 2K, 300 nits, 14''/35.6cm, Convertible, Win11, M365, Office24, Glacier Silver,1.65kg, fp0690TU, Pen, 5MP Camera Laptop",HP,101343.0,Intel Core i5,16.0,LPDDR5,512.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/61Q39j6D-LL._SL500_.jpg,,amazon
"HP Pavilion Plus AI Laptop, Intel Core Ultra 5 125H, 10-12 Tops, 16GB LPDDR5x, 512GB SSD, 14-inch(35.6cm) 300 nits, WQXGA, Intel Arc Graphics, 5MP IR Camera (Win 11, Office 21, Blue, 1.44kg) ew1082TU",HP,102990.0,Intel Core Ultra 5,16.0,LPDDR5X,512.0,SSD,Intel Arc Graphics,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/711afGdgBhL._SL500_.jpg,,amazon
"HP 15, 13th Gen Intel Core i3-1315U (8GB DDR4, 512GB SSD), Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win 11, M365 Basic(1yr)* Office2024, Silver, 1.59kg, fd0465TU, UHD Graphics, FHD Camera Laptop",HP,48500.0,Intel Core I3-1315U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71MW35Gu9QL._SL500_.jpg,,amazon
"acer Aspire 3, Intel Celeron N4500, 12GB LPDDR4 RAM, 512GB SSD, Intel UHD Graphics, 15.6""/39.62cm HD, Windows 11 Home,Office Home & Student 2024, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop",Acer,43990.0,Intel Celeron N4500,12.0,LPDDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61+VIsP5bGL._SL500_.jpg,,amazon
Thomson NEO 14.1 Inch IN-N14C Intel Celeron Dual Core N4020 Processor Windows 11 Home Notebook (8 GB RAM DDR4/ 512 GB SSD/Thin & Light Weight/Black/High Battery Backup up to 8 Hrs),Thomson,27990.0,Intel Celeron Dual,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.1,1920,1080,1,https://m.media-amazon.com/images/I/61+yOLkcLiL._SL500_.jpg,,amazon
"Lenovo 14 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MS Office 2021",Lenovo,50990.0,Intel Core I3 13Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/51nkH83V5hL._SL500_.jpg,,amazon
"acer Aspire, AMD Ryzen 7-7730U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62cm, Windows 11 Home, Pure Silver, 1.79KG, AS15-42, WiFi 6, AMD Graphics, Backlit Keyboard, 55Wh Battery Laptop",Acer,53960.0,Intel Core i5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51BV4vFUFpL._SL500_.jpg,,amazon
"Lenovo IdeaPad 3, Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MSOffice 2021, Arctic Grey, 1.43Kg, 82RJ00FUIN, 1 Year Warranty, 3months Game Pass, Thin& Light Laptop",Lenovo,49990.0,Intel Core I3-1215U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71gaqhm080L._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/1Yr ADP Free/Arctic Grey/1.63Kg), 82RK00XDIN",Lenovo,49990.0,Intel Core I3 12Th,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81+SKGgJ9yL._SL500_.jpg,,amazon
"Lenovo V14 G3 Laptop (Intel Core i5/ 12th Gen/ 8GB RAM/ 512GB SSD/DOS/ 14"" Inch), Arctic Grey, 1 Year Service Center Carry in Warranty",Lenovo,61750.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,DOS,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41WLBmMlBiL._SL500_.jpg,,amazon
"Lenovo V15 G3 Business Laptop | 12th Gen Intel Core i5-1235U | 15.6"" FHD | 16GB RAM | 512GB SSD | Windows 11 Pro | MS Office 2021 | Iron Grey | 1.70kg Ultra-Slim Design",Lenovo,62999.0,Intel Core I5-1235U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41y2Ql1Y1cL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3 Month Game Pass/Grey/1.62Kg), 83EM0023IN",Lenovo,69750.0,Intel Core I5-13420H,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/61RK2zd3-0L._SL500_.jpg,,amazon
"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, Micro-Edge, 15.6""/39.6cm, FHD, Win 11, MSO 21, Silver, 1.59kg, Intel UHD Graphics, 1080p FHD Camera, 15-fd0465TU",HP,48500.0,Intel Core I3-1315U,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/718ba2SBJYL._SL500_.jpg,,amazon
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB RAM, 512GB SSD), Anti-Glare, IPS, 14""/35.6cm, FHD, Win 11, MS Office 2021, Silver, 1.4Kg, Intel Iris Xe Graphics, FHD Camera,Backlit KB, gr0002TU",HP,63999.0,Intel Core I5-1334U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/41Jw+rSmvJL._SL500_.jpg,,amazon
"Lenovo 14 (2025), Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MS Office 2021",Lenovo,55990.0,Intel Core I5 13Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/61-Jzr+piWL._SL500_.jpg,,amazon
"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021",Lenovo,61999.0,Intel Core I5 12Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/51gH6E19ogL._SL500_.jpg,,amazon
"Dell Thin & Light Inspiron 7440 2in1 Laptop, Intel Core 7 150U, 16GB + 1TB SSD, 14"" (35.62cm) FHD+ 250nits Touch, Dell Active Pen, Backlit KB + FPR, Win 11 + MSO'21, 15 Months McAfee, Ice Blue.",Dell,124990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81lfR4FnRhL._SL500_.jpg,,amazon
"Lenovo 14 (2025), Intel Core i5 13th Gen 13420H - (24 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/Microsoft Office 2021",Lenovo,64990.0,Intel Core I5 13Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/51Wa-DUPqZL._SL500_.jpg,,amazon
"ASUS Vivobook 14, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Cool Silver, 1.40kg, X1404VA-NK761WS, Intel UHD, M365 Basic (1Year)*, Backlit Keyboard Laptop",ASUS,47890.0,Intel Core I3 13Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71EwQWH7UvL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00WXIN",Lenovo,49990.0,Intel Core I3 12Th,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81+SKGgJ9yL._SL500_.jpg,,amazon
"HP 15s Intel Core i3 12th Gen (8GB DDR4 RAM/ 1 TB NVME M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6"" (39.6 cm) / Silver / 1.69 kg/Dual Speakers) fq5328TU / Laptop",HP,54999.0,Intel Core I3 12Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/715P7Vf9ekL._SL500_.jpg,,amazon
"Lenovo V15 G4 AMD Ryzen 5 7520U DOS 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD,Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty",Lenovo,52999.0,Amd Ryzen 5 7520U,16.0,DDR5,512.0,SSD,Intel Iris Xe,DOS,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71aup0IO2ZL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 Ryzen 3 7320U 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Integrated AMD Radeon 610M Graphics/Windows 11/MS Office 2021/Grey/1.6Kg), 82XQ00H7IN",Lenovo,45990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Amd Radeon 610M,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61khNUOxptL._SL500_.jpg,,amazon
"HP Laptop 14, Intel Core i5-1335U, 14-inch(35.6 cm),FHD,Anti-Glare,16GB DDR4,512GB SSD,Intel Iris X Graphics, Imagepad,Dual Speakers, Windows 11,MSO,Silver,1.4 kg, 14-gr0001TU",HP,62310.0,Intel Core I5-1335U,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71U11tcPYnL._SL500_.jpg,,amazon
DELL PRO 15 Renewed AMD Ryzen 5 7520U Quad Core - (4 GB DDR5/256GB SSD/AMD Radeon 610M Graphics/Windows 11),Dell,49980.0,Amd Ryzen 5 7520U,4.0,DDR5,256.0,SSD,Amd Radeon 610M,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81AODMAQHvL._SL500_.jpg,,amazon
"Avita Liber E with 12th Gen Intel core i5 1235U Upto 4.40 GHz 8GB RAM 512GB SSD Expandable Upto 2TB 12MB Smart Cache Intel® UHD Graphics 14.1"" FHD Display Windows 11 Home Silver 1.53 Kg Thin & Light",Avita,34490.0,Intel Core I5 1235U,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.1,1920,1080,1,https://m.media-amazon.com/images/I/71uCOyK7TXL._SL500_.jpg,,amazon
"Acer Aspire 3 (2025) Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Laptop/15.6"" FHD IPS Display/Metal Body/Silver/1.5 Kg/MSO 2021/3 Years Warranty",Acer,45990.0,Intel Core I3 13Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51fszfLSpLL._SL500_.jpg,,amazon
HP Pavilion x360 Laptop,HP,63990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41w6eMsD5ML._SL500_.jpg,,amazon
"Lenovo V14 Intel Core i5 12th Gen 14""(35.56cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Iron Grey/1.43 kg),",Lenovo,61999.0,Intel Core I5 12Th,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51DaDQV29EL._SL500_.jpg,,amazon
"acer Aspire AMD Ryzen 5-7430U Processor Laptop with 39.62 cm (15.6"") Full HD LED IPS Display (8GB RAM/512 GB SSD/WiFi 6/AMD Graphics/Win11 Home/55Wh) AS15-42, Backlit Keyboard, Pure Silver, 1.79KG",Acer,44990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51BV4vFUFpL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/DOS/2 Year Warranty/Arctic Grey/1.65Kg), 82H801DHIN",Lenovo,49990.0,Intel Core I3 15,8.0,DDR4,256.0,SSD,Intel Iris Xe,DOS,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61qiDY-HIgL._SL500_.jpg,,amazon
"HP OmniBook Ultra AMD Ryzen AI 9 HX 375 Next Gen AI Laptop,(32GB-LPDDR5X Ram,1TB SSD)2.2k Anti Glare 400 Nits, 14''/35.6cm,W11+M365+Office24 with Copilot, FPR, Silver,1.57kg,9MP IR AI Camera, fd0009AU",HP,138990.0,Intel Core i5,8.0,LPDDR5X,512.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/61D8O4GDd-L._SL500_.jpg,,amazon
"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/AMD Radeon Graphics/Backlit/FPR/Office H&S 2021/Black/1.41 kg), 21JRS00T00",Lenovo,84500.0,Amd Ryzen 5 7530U,8.0,DDR4,512.0,SSD,Amd Radeon Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/518BYF8LHRL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3 15.6"" (39.6cm) FHD Laptop (8GB/512GB SSD/Win 11/Office 2021/1 Year ADP Free/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82X70034IN",Lenovo,47590.0,Intel Core I3 15,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/81Be1f26lVL._SL500_.jpg,,amazon
"Lenovo 14 (2025), Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MS Office 2021",Lenovo,55990.0,Intel Core I5 13Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/61ca9vGmXcL._SL500_.jpg,,amazon
acer Aspire 3 Made in India Laptop (Intel Celeron Dual-Core Processor N4500 | 4GB | 256GB SSD | Windows 11 Home | MS Office 2021 Home & Student | Silver| 1.45 kg) A314-35 with 14 inch HD Display,Acer,37999.0,Intel Celeron Dual,8.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/81DQ7klpB0L._SL500_.jpg,,amazon
"Lenovo V15 Intel Core i3 10th Gen 15.6"" Laptop (4GBRAM/256GB SSD/Windows 10 Home/1.45 kg) 82C500X4IH",Lenovo,45899.0,Intel Core I3 10Th,4.0,DDR4,256.0,SSD,Intel Iris Xe,Windows 10,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41uZ4VsGHUS._SL500_.jpg,,amazon
"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U /16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home/Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021",Lenovo,61200.0,Intel Core I5 12Th,8.0,DDR4,512.0,SSD,Intel Uhd Graphics,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/51aoXk4rzXL._SL500_.jpg,,amazon
"acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg",Acer,46990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/617rprfdhRL._SL500_.jpg,,amazon
